,directors_list,num_appearances,avg_critics_vote
6650,Julien Rambaldi,2,5.667287276668986
6651,Julien Rappeneau,2,5.8971711874829555
6892,Ken Marino,2,3.210364449084313
9011,Natalya Nilova,2,2.5
6655,Julija Solnceva,2,8.0
6656,Julio Buchs,2,4.835
9010,Natalie Portman,2,6.68
6658,Julio Hernandéz Cordón,2,5.5
6662,Julio Soto Gurpide,2,5.002345964246089
6664,Julius Avery,2,4.965
6670,Jun Falkenstein,2,5.75
6673,Jun Kawagoe,2,4.9971686155466015
6680,Juraj Herz,2,8.315000000000001
6622,Julian Gilbey,2,4.43
6610,Jukka-Pekka Valkeapää,2,6.75
6885,Ken Finkleman,2,6.01
9037,Neil Kinsella,2,5.0
6931,Kevin Billington,2,4.75
6930,Kevin Allen,2,5.5
6584,Juan Carlos Fresnadillo,2,6.785
8823,Mike Van Diem,2,7.25
9053,Neus Ballús,2,7.0
6586,Juan Carlos Medina,2,5.915
8824,Mike White,2,6.384563304899449
8829,Mikhail Red,2,4.085
6589,Juan Ibañez,2,3.665
6921,Kent Jones,2,7.125
9051,Nene Grignaffini,2,6.002345964246089
9048,Nelson McCormick,2,6.0
6596,Juan Piquer Simón,2,4.375
6918,Kenny Leon,2,4.589415738250191
6917,Kenny Gage,2,3.8513198426292066
9041,Neil Young,2,7.0
8833,Mikkel Brænne Sandemose,2,4.0
6912,Kenneth Johnson,2,4.0
8834,Mikkel Nørgaard,2,6.115
8848,Milton Katselas,2,6.0
6881,Kemp Powers,2,7.375
6571,Joyce Buñuel,2,4.0
8920,Morgan Bertacca,2,4.665
8916,Montgomery Tully,2,6.0
6791,Karl Freund,2,7.58
8905,Mong-Hong Chung,2,6.465
6804,Karsten Kiilerich,2,4.0
6857,Kei Ishikawa,2,7.0
8894,Mohammad Rasoulof,2,7.085
6812,Kasper Barfoed,2,4.75
8893,Mohamed Hamidi,2,5.5
6814,Kasra Farahani,2,7.007347250214267
8892,Mohamed Diab,2,7.25
6822,Katell Quillévéré,2,6.6899999999999995
6823,Katharina Schöde,2,4.911271054246515
6825,Katherine Dieckmann,2,4.6722885626371635
8885,Miwa Nishikawa,2,7.0
6855,Keegan Kuhn,2,5.5
8883,Mitsuo Hashimoto,2,5.096234800270523
6843,Kazuaki Kiriya,2,5.2
8873,Mirko Virgili,2,7.0
6847,Kazuhisa Takenouchi,2,4.2144282726568925
6781,Kari Skogland,2,5.665
8923,Morgan J. Freeman,2,4.6
8985,Nancy Leopardi,2,4.316854030028146
6773,Karen Moncrieff,2,4.835
8984,Nana Ekvtimishvili,2,7.335
8976,Nae Caranfil,2,6.0
8973,Nadine Labaki,2,6.515000000000001
6713,Ján Kadár,2,9.42538360292585
8962,Nacho G. Velilla,2,7.5
8961,Nacer Khemir,2,8.295264941803467
6876,Kelly Makin,2,5.6494109829284875
6736,K.C. Bascombe,2,4.0
8855,Mimmo Paladino,2,7.0
8949,Muriel Coulin,2,6.404999999999999
8946,Muayad Alayan,2,6.75
6748,Kamen Kalev,2,6.75
8936,Morten Tyldum,2,6.445085021167623
8935,Morten Arnfred,2,7.5
8932,Morris,2,6.512465911336651
8859,Min-ho Woo,2,6.192252308661172
8862,Mina Mileva,2,4.75
6761,Karan Johar,2,4.6
8926,Morgan O'Neill,2,5.75
6581,Juan Antonio Bardem,2,6.5
6564,Jota Linares,2,7.0
9209,Nobuhiko Obayashi,2,6.75
9176,Nikolay Lebedev,2,4.271137286781075
6374,Jonathan A. Rosenbaum,2,3.9945719814016183
6375,Jonathan Baker,2,4.0
6377,Jonathan Darby,2,4.0
8770,Miguel Ángel Lamata,2,5.072148753881843
6378,Jonathan Dayton,2,6.35
6387,Jonathan Heap,2,6.0
6389,Jonathan Hensleigh,2,5.5
6394,Jonathan King,2,4.5
7018,Kirk Wise,2,6.385
7017,Kirk R. Thatcher,2,5.5
6401,Jonathan Nossiter,2,6.415
6402,Jonathan Parker,2,3.9972273031237053
6409,Jonathan Winfrey,2,5.0
7014,Kirk Douglas,2,5.5
7013,Kirk DeMicco,2,6.5
7012,Kirk De Micco,2,4.875
9159,Niels Arden Oplev,2,6.475
6415,Jong-bin Yun,2,6.5
6421,Joo-hwan Kim,2,4.940083735199446
6370,Jonas Pate,2,6.5072885626371635
8769,Miguel Sapochnik,2,5.665
6432,Jordan Roberts,2,7.6
9179,Nikos Papatakis,2,8.5
7054,Kris Pearn,2,5.715
6311,John Wayne,2,5.84
7047,Koreyoshi Kurahara,2,6.215
9201,Noah Buschel,2,8.0
8758,Mickey Keating,2,5.5
9193,Nino D'Angelo,2,4.085
7042,Koldo Serra,2,6.207508206602524
9190,Nini Salerno,2,3.165
7040,Koji Fukada,2,7.17
7037,Kogonada,2,6.585
7035,Koen Mortier,2,6.09
6344,Jon Hurwitz,2,5.515143708744726
9187,Nina Wels,2,4.221658147716951
6346,Jon Jones,2,4.128648086511012
8764,Miguel Cohan,2,5.997285990700809
6352,Jon Lucas,2,4.085
7030,Klay Hall,2,4.46
9182,Nilo Sciarrone,2,3.2623084663867967
7027,Klaus Härö,2,7.75
6422,Joon-Hwan Jang,2,5.875
6435,Jordan Vogt-Roberts,2,6.34
6563,Josée Dayan,2,6.0
6970,Kheiron,2,5.690025047622342
6504,Josh Boone,2,4.98
6964,Kevin Tenney,2,5.0
9099,Nick Nostro,2,2.25
6512,Josh Lawson,2,7.262348536182444
6962,Kevin Spacey,2,7.0
6959,Kevin Rodney Sullivan,2,3.9971099279694977
6517,Josh Ruben,2,5.585
6519,Josh Sternfeld,2,4.502287276668985
6521,Josh Trank,2,4.84
6522,Joshua Butler,2,4.2144282726568925
6953,Kevin Munroe,2,2.875
6527,Joshua Michael Stern,2,5.46
6528,Joshua Oppenheimer,2,8.115
6948,Kevin Kölsch,2,6.125
6943,Kevin James Dobson,2,5.0
6938,Kevin Dowling,2,6.0
6936,Kevin Costner,2,7.6049999999999995
6555,José Miguel Juárez,2,4.0
6561,José Ramón Larraz,2,7.0
6498,Joseph Winter,2,5.043998883920583
6971,Khyentse Norbu,2,6.0
9141,Nicolas Philibert,2,7.93
8797,Mike Judge,2,5.595000000000001
6444,Jorge Grau,2,5.335
7004,Kip Andersen,2,5.5
9132,Nicolas Bary,2,4.715
9130,Nicolaj Pennestri,2,4.777077573982913
6455,Jorma Taccone,2,4.719312183470862
6457,Jos Stelling,2,6.665
9126,Nicola Prosatore,2,4.835
6999,Kimo Stamboel,2,6.35
6997,Kimio Yabuki,2,6.665
6469,Joseph Cedar,2,7.0
9119,Nicola Barnaba,2,3.752228589091882
9116,Nico Mastorakis,2,6.0
6994,Kim-ching Luk,2,7.012465911336651
8786,Mike Cahill (II),2,6.73
9114,Nico Cirasola,2,5.285
6987,Kim Rossi Stuart,2,6.9399999999999995
9111,Nick Vallelonga,2,4.0
6486,Joseph McGrath,2,5.57
6978,Kim Farrant,2,5.665
5817,Jeff Rowe,2,6.375
5816,Jeff Renfroe,2,5.007053812328748
4800,Grigorij Ciukraj,2,5.855
5111,Hideo Gosha,2,8.0
5126,Hiroshi Nishitani,2,5.5
5128,Hiroshi Teshigahara,2,7.835
5130,Hiroyasu Ishida,2,6.5
5132,Hiroyuki Kitakubo,2,5.335
5134,Hiroyuki Seshita,2,5.757347250214267
5135,Hiroyuki Tanaka,2,8.25
5144,Hlynur Palmason,2,6.365
5149,Holly Dale,2,5.0
7583,Ludovic Bernard,2,6.125
7582,Lucía Puenzo,2,6.96
9862,Philippe Faucon,2,5.5
9861,Philippe Falardeau,2,6.625
8433,Maya Forbes,2,6.375
5165,Howard McCain,2,5.6
5167,Howard W. Koch,2,7.0
5173,Hsueh Li Pao,2,6.790263655835288
9849,Philipp Stölzl,2,6.625
9846,Philipp Kadelbach,2,4.77672544852029
5182,Huck Botko,2,4.0
5116,Hiner Saleem,2,7.07
7590,Luigi Cecinelli,2,3.75
7568,Lucile Hadzihalilovic,2,6.9
9895,Phillip Guzman,2,4.524907672468133
8419,Max Winkler,2,6.165
5052,Henrik Georgsson,2,5.862505634666169
5058,Henry Bean,2,6.529999999999999
5059,Henry Bromell,2,7.285203682290007
9917,Pierluigi Di Lallo,2,3.7797915832821034
5061,Henry Cornelius,2,7.234668166838016
9910,Pier Ludovico Pavoni,2,3.665
9904,Pier Carpi,2,2.75
5081,Herbert J. Biberman,2,8.0
5086,Herbert Wilcox,2,6.75722987506006
9899,Phyllida Lloyd,2,5.59
7604,Luigi Petrini,2,3.5
5090,Herman Shumlin,2,6.835
7603,Luigi Perelli,2,4.335
5092,Hermann Joha,2,6.0
5093,Hermine Huntgeburth,2,3.0
5094,Hernán Belón,2,5.7296081932927345
7595,Luigi Faccini,2,6.335
5098,Herschel Daugherty,2,5.0
7572,Lucio De Caro,2,4.0
5188,Hugo Gélin,2,5.145
9925,Piero Livi,2,5.665
7558,Luciano Onetti,2,6.5
5264,Iram Haq,2,7.055
5265,Irene Dionisio,2,6.609999999999999
9791,Peter Winther,2,5.0
7554,Luciano Mannuzzi,2,5.0
5269,Irvin S. Yeaworth jr.,2,3.25
7551,Luciano Ligabue,2,5.755
7550,Luciano Ercoli,2,4.32
9786,Peter Webber,2,5.175
9783,Peter Thorwarth,2,5.135
9782,Peter Tewksbury,2,6.502345964246089
9781,Peter Sämann,2,4.272252350746046
5292,Isidro Ortiz,2,4.5
5296,Ismail Merchant,2,4.75
5300,Israel Cardenas,2,6.5
9773,Peter Sollett,2,5.835
5304,Italo Alfaro,2,3.7
8457,Mel Smith,2,5.955
5305,Italo Martinenghi,2,2.875
8458,Mel Stuart,2,7.605
5260,Inés París,2,5.3
5251,Imtiaz Ali,2,8.0
9840,Philip Ridley,2,5.385
5249,Im Kwon-taek,2,6.83
5194,Hun Jang,2,7.5649999999999995
5199,Hyeong-Cheol Kang,2,7.25
5201,Hèctor Hernández Vicens,2,3.5441335488031958
5205,Hélène Giraud,2,6.006936437174541
9828,Philip Davis,2,7.0
7567,Lucifer Valentine,2,2.0
7566,Lucien Jean-Baptiste,2,5.665
9827,Philip Borsos,2,5.0
5211,Ian Barry,2,6.0
9825,Phil Weinstein,2,3.75
5215,Ian Gilmour,2,4.0
5220,Ian Nelms,2,5.25
5222,Ian Samuels,2,5.259417024218367
5233,Ignacio F. Iquino,2,4.0
9810,Phil Grabsky,2,5.507347250214267
5244,Ildiko Enyedi,2,6.55
8441,McG (Joseph McGinty Nichol),2,4.895
5246,Ilmar Raag,2,6.335
5248,Ilya Naishuller,2,4.5
5051,Henrik Galeen,2,6.835
5045,Henri Gruel,2,5.0
7528,Luca Ronchi,2,4.915
10033,RZA,2,5.059372157016142
4863,Guy Gilles,2,7.5
7688,Magnus von Horn,2,6.25
4867,Guy Jenkin,2,5.5862895878582215
7687,Magnus Martens,2,3.5
7683,Maggie Greenwald,2,4.399392018680901
10030,R.G. Springsteen,2,6.007405937791371
7677,Madonna,2,4.8
8372,Maurizio Casagrande,2,3.835
8374,Maurizio Giordano,2,7.375
8375,Maurizio Liverani,2,4.335
10023,Quentin Lawrence,2,6.25
4881,Géla Babluani ,2,6.66
4883,Gérard Corbiau,2,6.119788113928577
4894,H. C. Potter,2,7.63
4900,Hae-jun Lee,2,5.725
10010,Prince,2,6.0
4904,Hafsteinn Gunnar Sigurðsson,2,6.59
7667,Maccio Capatonda,2,6.0649999999999995
10005,Predrag Antonijevic,2,3.5
4861,Guy Debord,2,7.5
4859,Gustavo Vinagre,2,6.75
4915,Hal Brady (Paolo Emilio Miraglia),2,3.335
10035,Rachel Grady,2,7.4
7711,Malcolm St. Clair,2,7.0
10067,Raffaele Picchio,2,4.5
8349,Mattia Torre,2,6.085
8350,Mattie Do,2,5.835
10062,Raffaele Andreassi,2,5.757405937791371
4814,Guido Guerrasio,2,3.0
10060,Rafal Zielinski,2,4.25
7704,Makoto Kamiya,2,5.007405937791371
4828,Guillaume Pierret,2,6.0
4831,Guillem Morales,2,6.895
8354,Maureen Bharoocha,2,5.509693214460357
4840,Guru Dutt,2,7.75
10048,Radley Metzger,2,5.5
7692,Mahiro Maeda,2,6.725
10045,Rachid Djaïdani,2,5.25
7691,Mahamat-Saleh Haroun,2,6.67
10043,Rachid Benhadj,2,6.0
4848,Gustav Hofer,2,7.085
10041,Rachel Talalay,2,4.1899999999999995
7661,Léonor Serraille,2,5.625
8384,Maurizio Sciarra,2,4.375
7615,Luis Garcia Berlanga,2,6.654999999999999
4996,Harry Elfont,2,5.75
9949,Pierre Salvadori,2,6.32
9946,Pierre Morel,2,4.59
8404,Max Fischer,2,6.0
5010,Harun Farocki,2,7.25
5013,Harvey Crossland,2,5.694422210175951
7625,Luis Trenker,2,5.0
5014,Harvey Frost,2,5.0
9941,Pierre Gaspard-Huit,2,6.25
5018,Harvey Miller,2,4.0
8412,Max Nardari,2,3.581230942365992
5019,Haskell Wexler,2,7.0
5020,Hatsuki Tsuji,2,3.997285990700809
5023,Hayden Schlossberg,2,5.515143708744726
5027,Heidi Ewing,2,7.4
9936,Pierre Chevalier,2,3.4972273031237053
5031,Heitor Dhalia,2,4.5
7616,Luis Llosa,2,5.665
5040,Helmut Metzger,2,4.17218847721136
5041,Henning Carlsen,2,7.0
9951,Pierre Schoendoerffer,2,7.054470956473768
4989,Harris Done,2,6.0
7658,Léa Mysius,2,6.585
4988,Harold Young,2,7.625
4922,Hal Sutherland,2,4.5
8388,Maurizio del Piccolo,2,2.664238431635577
4927,Hallvard Bræin,2,5.09711511392708
4933,Han Han,2,5.25
9993,Pitof (Jean-Christophe Comar ),2,4.895
4935,Han-min Kim,2,5.039291035837925
8391,Mauro Cappelloni,2,3.125
4943,Hannes Holm,2,5.775
9986,Pino Zac,2,6.18
8392,Mauro Caputo,2,5.502287276668985
9983,Pino Quartullo,2,3.835
9974,Pil-Sung Yim,2,5.75
8396,Mauro Mancini,2,3.82
9964,Pietro Castellitto,2,4.705
4976,Harley Cokliss,2,5.785144994712903
7640,Luke Sparke,2,5.374149919923369
9963,Pietro Belfiore,2,4.83
4984,Harold French,2,6.25
8403,Max Croci,2,4.0
5314,Ivan Kavanagh,2,5.835
7525,Luca Rea,2,4.434770435649168
5814,Jeff Pollack,2,4.0
5618,Jason Bateman,2,5.585
7365,Lili Fini Zanuck,2,6.665
5634,Jason Lei Howden,2,6.015190916204482
9583,Paul Morrison,2,5.0
5640,Jason Moore,2,4.33
5642,Jason Orley,2,6.6924283713924835
9572,Paul Lynch,2,4.5
5655,Javier Elorrieta,2,4.5
9568,Paul King,2,6.445
5665,Jay Craven,2,3.9969338652381863
5669,Jay Lee,2,4.556935151206363
5671,Jay Lowi,2,3.7140761471942696
9560,Paul Haggis,2,5.105
5679,Jayro Bustamante,2,7.4399999999999995
5682,Jean Aurel,2,4.25
5683,Jean Beaudin,2,5.285203682290007
9548,Paul Czinner,2,7.5
8561,Michael J. Gallagher,2,5.16734596424609
5695,Jean Dréville,2,5.75
8565,Michael Jai White,2,3.335
5625,Jason Ensler,2,6.0
5617,Jasmin Dizdar,2,6.192487058969587
7347,Lewis Seiler,2,6.0
9596,Paul Seed,2,6.141951543517596
7399,Lisa France,2,4.8191999942742365
7396,Lisa Barros D'Sa,2,5.822090066304739
9650,Pen Densham,2,5.335
8535,Michael Fengler,2,5.6899999999999995
9649,Pema Tseden,2,5.79
9648,Pelin Esmer,2,7.67
8536,Michael Fimognari,2,3.8512611550521028
5549,Jamie Babbit,2,6.827208727427124
5550,Jamie Blanks,2,4.95
5557,Jamie Uys,2,6.75
9637,Pedro Aguilera,2,8.1
8543,Michael Gottlieb,2,4.25
9633,Pawel Pawlikowski,2,6.207625581756732
9632,Paween Purikitpanya,2,4.915
8547,Michael Greenspan,2,4.6
8548,Michael Grossman,2,3.812028806791281
8552,Michael Haussman,2,4.835
5598,Jang Sun Woo,2,7.665
5609,Jared Bush,2,6.605
7350,Lexi Alexander,2,5.75
5707,Jean Rouch,2,8.0
5537,James V. Kern,2,6.75
5757,Jean-Patrick Benes,2,6.0
9509,Patrick Hughes,2,4.125
7315,Leslie Fenton,2,6.0
9506,Patrick Durham,2,2.102385687575607
7314,Leslie Arliss,2,5.75
5772,Jean-Pierre Limosin,2,6.0
7313,Lesli Linka Glatter,2,5.335
5774,Jean-Pierre Mocky,2,5.465
5777,Jean-Stéphane Sauvaire,2,7.167745528847293
9502,Patrick Alessandrin,2,5.665
7305,Leopoldo Trieste,2,4.875
5796,Jeff Chan,2,4.665
7302,Leonide Moguy,2,6.82715003985002
8596,Michael Madsen (II),2,6.665
5799,Jeff Fisher,2,5.879972831970997
9489,Patric Chiha,2,6.335
5806,Jeff King,2,5.089591800981502
9485,Pat Kiely,2,5.644238820186581
9483,Pat Holden,2,6.0
5813,Jeff Orlowski,2,6.88
5758,Jean-Paul Civeyrac,2,5.5
7318,Leslie H. Martinson,2,6.0
9539,Paul Auster,2,5.82
8586,Michael Laughlin,2,7.0
5715,Jean-Charles Fitoussi,2,8.0
9534,Paul Aaron,2,5.0
9531,Patxi Amezcua,2,5.632405937791371
9530,Patty Jenkins,2,5.365
8571,Michael Katleman,2,4.215
8573,Michael Kennedy,2,3.5
9528,Patrizio Gioffredi,2,5.54
9525,Patrick Yau,2,7.0
5732,Jean-François Pouliot,2,6.1367741948181065
5734,Jean-François Rivard,2,5.2310738438822675
5737,Jean-Gabriel Périot,2,6.0
7328,Letizia Lamartire,2,4.375
5743,Jean-Jacques Zilbermann,2,7.5
5744,Jean-Louis Trintignant,2,6.5
7327,Letia Clouston,2,5.601940337163946
5750,Jean-Marc Piché,2,4.362505634666169
7326,Leslye Headland,2,5.835
8581,Michael Landon,2,6.25
7322,Leslie Norman,2,6.0
5539,James W. Horne,2,7.665
7404,Lisa Langseth,2,3.8169714051823536
7524,Luca Ragazzi,2,7.085
5360,Jack Donohue,2,5.75
9739,Peter Lepeniotis,2,5.25
8475,Merian C. Cooper,2,9.11
9737,Peter Landesman,2,6.0649999999999995
5372,Jack Nicholson,2,5.785
5373,Jack Perez,2,4.0
5375,Jack Sher,2,6.0
7490,Louis-Julien Petit,2,6.5
5379,Jack Snyder,2,4.024731609736822
5380,Jack Starrett,2,4.625
5385,Jackie Kong,2,5.25
5391,Jacob Aaron Estes,2,6.4399999999999995
5392,Jacob Gentry,2,4.6313620958102035
9724,Peter Ho-sun Chan,2,5.665
5395,Jacobo Rispa,2,3.1179412636494126
7476,Louis Clichy,2,5.691665432890134
5401,Jacques Clouzod,2,8.0
7475,Louis C.K.,2,6.835
9721,Peter Hedges,2,6.25
7471,Louie Psihoyos,2,6.645
5361,Jack Fisk,2,5.0
7495,Lowell Dean,2,6.0
8493,Michael Bafaro,2,3.0
9741,Peter Lord,2,7.5
7519,Luca Mazzieri,2,7.0
9763,Peter Richardson,2,6.0
9762,Peter Ramsey,2,6.74
7512,Luca Ferri,2,5.5
9761,Peter Rader,2,5.0
9759,Peter O'Fallon,2,6.0
5330,J Blakeson,2,6.529999999999999
8469,Melvin Van Peebles,2,6.8
9756,Peter Mullan,2,7.95
7506,Luca Bercovici,2,4.5
7504,Luca Barbareschi,2,4.835
7503,Luc Vinciguerra,2,4.567030092759458
5344,J.S. Cardone,2,4.915
8472,Menhaj Huda,2,2.478629122263426
5346,J.T. Petty,2,4.530143708744726
9748,Peter Maris,2,4.0
9746,Peter Manoogian,2,5.25
9744,Peter Mackie Burns,2,6.17
8473,Menno Meyjes,2,4.885
5410,Jacques Nolot,2,7.665
7460,Lorraine Senna,2,5.0
5535,James T. Walker,2,5.409453278194359
5464,James Clavell,2,7.665
5471,James D. R. Hickox,2,4.33
7435,Lorene Scafaria,2,6.24
9678,Peter Billingsley,2,4.465
7431,Lola Doillon,2,7.165
9675,Peter Askin,2,4.515
7430,Lok Man Leung,2,7.012465911336651
7423,Lo Wei,2,6.645
8518,Michael D. Moore,2,4.224548219747454
5500,James Isaac,2,5.02
7421,Lloyd Kramer,2,4.0
5511,James McTeigue,2,5.925
9662,Pere Portabella,2,7.5
5521,James Oakley,2,2.835
7411,Lixin Fan,2,6.0
5523,James Parrott,2,7.375
9659,Per Fly,2,5.575
9658,Pepsy Romanoff,2,6.384974117939175
8525,Michael Dougherty,2,5.0649999999999995
5532,James Seale,2,4.0
7439,Lorenzo Conte,2,6.365
7441,Lorenzo Garzella,2,6.665
7459,Lorraine Levy,2,6.835
5461,James C. Strouse,2,5.509693214460357
5419,Jacques-Remy Girerd,2,8.0
9713,Peter Gersina,2,3.2620737160783815
5423,Jae-young Kwak,2,7.54
9710,Peter Fonda,2,6.335
9707,Peter Fleischmann,2,7.095000000000001
5430,Jake Goldberger,2,4.816854030028146
7455,Lorenzo Vignolo,2,3.685
7454,Lorenzo Vigas,2,5.25
8500,Michael Cacoyannis,2,5.5
8503,Michael Campus,2,4.633708060056294
5436,Jake Schreier,2,5.775
5437,Jake Scott,2,7.05
9700,Peter Duffell,2,6.5
9699,Peter Docter,2,8.49
5445,Jalil Lespert,2,4.8547890113457495
8870,Mirca Viola,2,2.96
8507,Michael Chaves,2,5.1
5452,James B. Harris,2,7.0
7444,Lorenzo Lepori,2,4.474372157016143
10415,Rob Hardy,2,4.0
6465,Joseph Barbera,2,6.512465911336651
11730,Susan Johnson,2,5.921508376491283
654,Andrea Caccia,2,5.415
662,Andrea Frazzi,2,4.75
661,Andrea Fadenti,2,4.83
11053,Saul Andrew Blinkoff,2,5.290263655835288
660,Andrea Di Stefano,2,6.47
659,Andrea De Sica,2,4.6
2244,Claudio Camarca,2,3.0
11048,Sarik Andreasyan,2,4.317088780336562
3144,Donato Carrisi,2,4.615
677,Andrea Papini,2,5.9
2241,Claudio Bondì,2,5.25
2240,Claudio Bigagli,2,4.665
11602,Steve Beck,2,5.109999999999999
1290,Benito Zambrano,2,7.0
649,Andrea Bettinetti,2,6.519871849128023
12159,Tomoharu Katsumata,2,5.835
646,Andrea Arnold,2,6.525
3132,Don Terry,2,5.0
11054,Saul Dibb,2,6.1
11597,Steve Anderson,2,6.25
11595,Stevan Mena,2,5.75
11591,Stephen Tolkin,2,4.502228589091882
12162,Tomonori Sudô,2,5.0
674,Andrea Muzzi,2,3.75
12524,Václav Vorlícek,2,6.512465911336651
672,Andrea Molaioli,2,5.715
671,Andrea Mazzarella,2,4.83
1286,Benedikt Erlingsson,2,6.965
1287,Benh Zeitlin,2,6.975
11060,Saverio Di Biagio,2,3.9744519922261814
11059,Saverio Costanzo,2,6.135
3119,Don McCutcheon,2,4.087112541990726
667,Andrea Manni,2,5.025
3121,Don McKellar,2,6.25
666,Andrea Magnani,2,5.415
3122,Don Medford,2,6.21
12158,Tommy O'Haver,2,5.665
642,Andi Niessner,2,3.7166568617487745
3153,Donovan Cook,2,6.25
3177,Douglas Day Stewart,2,5.0
11024,Sara Colangelo,2,6.835
625,Ana Lily Amirpour,2,6.57
3184,Douglas Schwartz,2,6.0
2202,Claire McCarthy,2,5.25
620,Amy Seimetz,2,5.875
3187,Douglas Trumbull,2,6.245
1303,Benny Boom,2,4.25
619,Amy Poehler,2,3.0
11618,Steve Hickner,2,5.67
618,Amy Holden Jones,2,6.335
11017,Santiago Loza,2,5.352285990700809
616,Amy Berg,2,6.415
615,Amy Barrett,2,5.004691928492179
2197,Ciro Villano,2,2.75
2195,Ciro Guerra,2,7.5
3181,Douglas Mackinnon,2,6.387348536182444
2205,Clara Law,2,5.165
3154,Donovan Marsh,2,4.744277215463047
2206,Clare Kilner,2,4.835
3155,Dorian Walker,2,4.0
3157,Doron Paz,2,5.192487058969587
12541,Wallace Fox,2,4.75
12542,Wallace Wolodarsky,2,6.0
3160,Dorothy Arzner,2,6.21
2233,Claudia Garde,2,4.861439789719769
11035,Sarah Harding,2,3.9013858574643683
2225,Claude Nuridsany,2,6.065
11034,Sarah Gavron,2,6.0
12547,Walt Dohrn,2,5.2
3166,Doug Lefler,2,3.25
2218,Claude Binyon,2,6.0
11610,Steve Cohen,2,5.0
12154,Tommy Lee Jones,2,7.24
1298,Benjamin Ross,2,5.0
2259,Claudio Gregori,2,4.390000000000001
11067,Scott Coffey,2,5.544351009383206
12148,Tommaso Dazzi,2,5.0
720,Andrew Bujalski,2,5.0
11112,Sean Byrne,2,6.535
3040,Diego Hallivis,2,4.7772536367142235
11107,Scott McGehee,2,5.48
742,Andrew Lane,2,6.0
737,Andrew Hyatt,2,3.665
12171,Toni Secchi,2,4.5
723,Andrew Currie,2,5.0
712,Andres Muschietti,2,5.21
12522,Vsevolod Pudovkin,2,8.0
12506,Vivian Naefe,2,4.0
710,Andrej Zvyagintsev,2,7.029999999999999
2282,Clay Kaytis,2,5.1
1264,Ben Lewin,2,5.6218626432543815
12170,Toni De Gregorio,2,4.835
1267,Ben Palmer,2,5.037038705985694
1268,Ben Ramsey,2,7.0
749,Andrew McLaglen,2,6.5
1244,Baz Luhrmann,2,7.05
11115,Sean Durkin,2,7.805
12186,Tony Craig,2,4.0
3006,Desmond Nakano,2,5.5
1234,Barry W. Blaustein,2,6.239728140383296
1236,Bart Layton,2,5.1899999999999995
2303,Clément Cogitore,2,6.835
3011,Devon Downs,2,3.8513198426292066
3012,Dexter Fletcher,2,6.1850000000000005
11125,Sean Michael Beyer,2,4.275025047622341
12190,Tony Giglio,2,3.0392910358379255
3017,Diane Keaton,2,5.7
2296,Clive Oppenheimer,2,7.575
3026,Dick Sebast,2,4.335
11121,Sean McCormack,2,5.5
12484,Vito Cea,2,3.6265955601504416
2294,Clive Barker,2,6.96
752,Andrew Morahan,2,3.4920499544242167
11097,Scott Teems,2,6.780085021167622
11096,Scott Stewart,2,6.165
11093,Scott Smith,2,7.5805273116705765
690,Andrea Zaccariello,2,4.68
3085,Dominic Anciano,2,2.9843933467339525
3086,Dominic Cooke,2,6.495
3087,Dominic Harari,2,7.0
11583,Stephen Roberts,2,6.125
2268,Claudio Norza,2,4.182132361570611
3089,Dominic Savage,2,5.692017558352757
12164,Tomu Uchida,2,8.30038360292585
3093,Dominik Graf,2,6.5
3094,Dominik Moll,2,6.665
11071,Scott Frank,2,6.6
684,Andrea Salvadore,2,3.5342310622926445
1282,Ben Younger,2,5.8149999999999995
682,Andrea Prandstraller,2,6.25
11069,Scott Derrickson,2,6.15
3099,Dominique Farrugia,2,3.5
3084,Dominga Sotomayor Castillo,2,6.1899999999999995
12165,Tomy Wigand,2,2.757131117687308
11575,Stephen Merchant,2,6.5
691,Andrea Zambelli,2,7.75
1269,Ben Rivers,2,7.125
11090,Scott Sanders,2,5.0
12510,Viviane Andereggen,2,3.80931479749209
12511,Vladimir Bortko,2,6.25
700,Andreas Marschall,2,5.687192335115892
11085,Scott Moore,2,4.085
698,Andreas Linke,2,5.282078859951089
11579,Stephen Norrington,2,5.895
2274,Claudio Rossi Massimi,2,5.0
1278,Ben Verbong,2,5.780085021167622
696,Andreas Horvath,2,7.5
695,Andreas Herzog,2,2.757189805264412
11581,Stephen Quay,2,8.0
11582,Stephen Reynolds,2,1.709368299111611
692,Andreas Dresen,2,6.335
12565,Wang Jing,2,6.0
3203,Duccio Chiarini,2,7.5
12193,Tony Jaa,2,6.1
460,Alexander Singer,2,5.0
3362,Elio Piccon,2,6.0
3366,Elisa Fuksas,2,3.2647877253775723
469,Alexandre Arcady,2,5.399392018680901
10908,Salim Akil,2,4.165
1350,Betty Kaplan,2,4.0
3376,Elizabeth Banks,2,4.425
463,Alexander Zeldovich,2,6.5
1354,Bibo Bergeron,2,6.05
3319,Edzard Onneken,2,2.992226017155528
1356,Bilall Fallah,2,5.949410982928487
1358,Bill Bennett,2,6.5
12123,Tom Shankland,2,5.374678108117302
3380,Ella Lemhagen,2,4.5
10901,Sadao Yamanaka,2,7.9
10900,Sacha Polak,2,6.734668166838016
3383,Elliot M. Bour,2,5.290263655835288
10914,Salome Breziner,2,4.5
470,Alexandre Astier,2,5.691665432890134
12645,William Hale,2,6.234668166838016
